product_type1,product_type2,time,price,is_original,time_diff
A,B,2024-02-11 16:00:00,,False,42.0
A,B,2024-02-11 18:00:00,,False,44.0
A,B,2024-02-11 20:00:00,,False,46.0
A,B,2024-02-11 22:00:00,,False,48.0
A,B,2024-02-12 00:00:00,,False,50.0
A,B,2024-02-12 02:00:00,,False,52.0
A,B,2024-02-12 04:00:00,,False,54.0
A,B,2024-02-12 06:00:00,,False,56.0
A,B,2024-02-12 08:00:00,,False,58.0
A,B,2024-02-12 10:00:00,,False,60.0
A,B,2024-02-12 12:00:00,,False,62.0
A,B,2024-02-12 14:00:00,,False,64.0
A,B,2024-02-12 16:00:00,,False,66.0
A,B,2024-02-12 18:00:00,,False,68.0
A,B,2024-02-12 20:00:00,,False,70.0
A,B,2024-02-12 22:00:00,,False,72.0
A,B,2024-02-13 00:00:00,,False,74.0
A,B,2024-02-13 02:00:00,,False,76.0
A,B,2024-02-13 04:00:00,,False,78.0
A,B,2024-02-13 06:00:00,,False,80.0
A,B,2024-02-13 08:00:00,,False,82.0
A,B,2024-02-13 10:00:00,,False,84.0
A,B,2024-02-13 12:00:00,,False,86.0
A,B,2024-02-13 14:00:00,,False,88.0
A,B,2024-02-13 16:00:00,,False,90.0
A,B,2024-02-13 18:00:00,,False,92.0
A,B,2024-02-13 20:00:00,,False,94.0
A,B,2024-02-13 22:00:00,,False,96.0
A,B,2024-02-14 00:00:00,,False,98.0
A,B,2024-02-14 02:00:00,,False,100.0
A,B,2024-02-14 04:00:00,,False,102.0
A,B,2024-02-14 06:00:00,,False,104.0
A,B,2024-02-14 08:00:00,,False,106.0
A,B,2024-02-14 10:00:00,,False,108.0
A,B,2024-02-14 12:00:00,,False,110.0
A,B,2024-02-14 14:00:00,,False,112.0
A,B,2024-02-14 16:00:00,,False,114.0
A,B,2024-02-14 18:00:00,,False,116.0
A,B,2024-02-14 20:00:00,,False,118.0
A,B,2024-02-14 22:00:00,,False,120.0
A,B,2024-02-15 00:00:00,,False,122.0
A,B,2024-02-15 02:00:00,,False,124.0
A,B,2024-02-15 04:00:00,,False,126.0
A,B,2024-02-15 06:00:00,,False,128.0
A,B,2024-02-15 08:00:00,,False,130.0
A,B,2024-02-15 10:00:00,,False,132.0
A,B,2024-02-15 12:00:00,,False,134.0
A,B,2024-02-15 14:00:00,,False,136.0
A,B,2024-02-15 16:00:00,,False,138.0
A,B,2024-02-15 18:00:00,,False,140.0
A,B,2024-02-15 20:00:00,,False,142.0
A,B,2024-02-15 22:00:00,,False,144.0
A,B,2024-02-16 00:00:00,,False,146.0
A,B,2024-02-16 02:00:00,,False,148.0
A,B,2024-02-16 04:00:00,,False,150.0
A,B,2024-02-16 06:00:00,,False,152.0
A,B,2024-02-16 08:00:00,,False,154.0
A,B,2024-02-16 10:00:00,,False,156.0
A,B,2024-02-16 12:00:00,,False,158.0
A,B,2024-02-16 14:00:00,,False,160.0
A,B,2024-02-16 16:00:00,,False,162.0
A,B,2024-02-16 18:00:00,,False,164.0
A,B,2024-02-16 20:00:00,,False,166.0
A,B,2024-02-16 22:00:00,,False,168.0
A,B,2024-02-17 00:00:00,,False,170.0
A,B,2024-02-17 02:00:00,,False,172.0
A,B,2024-02-17 04:00:00,,False,174.0
A,B,2024-02-17 06:00:00,,False,176.0
A,B,2024-02-17 08:00:00,,False,178.0
A,B,2024-02-17 10:00:00,,False,180.0
A,B,2024-02-17 12:00:00,,False,182.0
A,B,2024-02-17 14:00:00,,False,184.0
A,B,2024-02-17 16:00:00,,False,186.0
A,B,2024-02-17 18:00:00,,False,188.0
A,B,2024-02-17 20:00:00,,False,190.0
A,B,2024-02-17 22:00:00,,False,192.0
A,B,2024-02-18 00:00:00,,False,194.0
A,B,2024-02-18 02:00:00,,False,196.0
A,B,2024-02-18 04:00:00,,False,198.0
A,B,2024-02-18 06:00:00,,False,200.0
A,B,2024-02-18 08:00:00,,False,202.0
A,B,2024-02-18 10:00:00,,False,204.0
A,B,2024-02-18 12:00:00,,False,206.0
A,B,2024-02-18 14:00:00,,False,208.0
A,B,2024-02-18 16:00:00,,False,210.0
A,B,2024-02-18 18:00:00,,False,212.0
A,B,2024-02-18 20:00:00,,False,214.0
A,B,2024-02-18 22:00:00,,False,216.0
A,B,2024-02-19 00:00:00,,False,218.0
A,B,2024-02-19 02:00:00,,False,220.0
A,B,2024-02-19 04:00:00,,False,222.0
A,B,2024-02-19 06:00:00,,False,224.0
A,B,2024-02-19 08:00:00,,False,226.0
A,B,2024-02-19 10:00:00,,False,228.0
A,B,2024-02-19 12:00:00,,False,230.0
A,B,2024-02-19 14:00:00,,False,232.0
A,B,2024-02-19 16:00:00,,False,234.0
A,B,2024-02-19 18:00:00,,False,236.0
A,B,2024-02-19 20:00:00,,False,238.0
A,B,2024-02-19 22:00:00,,False,240.0
A,B,2024-02-20 00:00:00,115.4954614737896,True,242.0
A,B,2024-02-20 02:00:00,128.41132958342575,True,2.0
A,B,2024-02-20 04:00:00,139.3449895520982,True,2.0
A,B,2024-02-20 06:00:00,133.5247086872691,True,2.0
A,B,2024-02-20 08:00:00,134.19170238629286,True,2.0
A,B,2024-02-20 10:00:00,127.3900159777264,True,2.0
A,B,2024-02-20 12:00:00,125.36470170841277,True,2.0
A,B,2024-02-20 14:00:00,139.24640512353508,True,2.0
A,B,2024-02-20 16:00:00,129.88717389162423,True,2.0
A,B,2024-02-20 18:00:00,132.90700247360047,True,2.0
A,B,2024-02-20 20:00:00,119.40597619006026,True,2.0
A,B,2024-02-20 22:00:00,130.8865164715354,True,2.0
A,B,2024-02-21 00:00:00,118.5442675907083,True,2.0
A,B,2024-02-21 02:00:00,114.20361343373432,True,2.0
A,B,2024-02-21 04:00:00,129.19687769466512,True,2.0
A,B,2024-02-21 06:00:00,120.00679510399505,True,2.0
A,B,2024-02-21 08:00:00,131.9659723222466,True,2.0
A,B,2024-02-21 10:00:00,131.5702348205828,True,2.0
A,B,2024-02-21 12:00:00,134.11782350387344,True,2.0
A,B,2024-02-21 14:00:00,130.90566352089826,True,2.0
A,B,2024-02-21 16:00:00,124.91875969856387,True,2.0
A,B,2024-02-21 18:00:00,130.5620307272954,True,2.0
A,B,2024-02-21 20:00:00,135.10200674835724,True,2.0
A,B,2024-02-21 22:00:00,118.34413032608504,True,2.0
A,B,2024-02-22 00:00:00,133.13193655321172,True,2.0
A,B,2024-02-22 02:00:00,121.45592225669576,True,2.0
A,B,2024-02-22 04:00:00,131.60303162981575,True,2.0
A,B,2024-02-22 06:00:00,138.04531610452878,True,2.0
A,B,2024-02-22 08:00:00,126.66012254323184,True,2.0
A,B,2024-02-22 10:00:00,115.14675672450193,True,2.0
A,B,2024-02-22 12:00:00,122.3109510628146,True,2.0
A,B,2024-02-22 14:00:00,116.45211718813374,True,2.0
A,B,2024-02-22 16:00:00,135.33858362970795,True,2.0
A,B,2024-02-22 18:00:00,138.25101502549438,True,2.0
A,B,2024-02-22 20:00:00,131.18716137140004,True,2.0
A,B,2024-02-22 22:00:00,115.15616376647846,True,2.0
A,B,2024-02-23 00:00:00,,False,2.0
A,B,2024-02-23 02:00:00,,False,4.0
A,B,2024-02-23 04:00:00,,False,6.0
A,B,2024-02-23 06:00:00,,False,8.0
A,B,2024-02-23 08:00:00,,False,10.0
A,B,2024-02-23 10:00:00,,False,12.0
A,B,2024-02-23 12:00:00,,False,14.0
A,B,2024-02-23 14:00:00,,False,16.0
A,B,2024-02-23 16:00:00,,False,18.0
A,B,2024-02-23 18:00:00,,False,20.0
A,B,2024-02-23 20:00:00,,False,22.0
A,B,2024-02-23 22:00:00,,False,24.0
A,B,2024-02-24 00:00:00,,False,26.0
A,B,2024-02-24 02:00:00,,False,28.0
A,B,2024-02-24 04:00:00,,False,30.0
A,B,2024-02-24 06:00:00,,False,32.0
A,B,2024-02-24 08:00:00,,False,34.0
A,B,2024-02-24 10:00:00,,False,36.0
A,B,2024-02-24 12:00:00,,False,38.0
A,B,2024-02-24 14:00:00,,False,40.0
A,B,2024-02-24 16:00:00,,False,42.0
A,B,2024-02-24 18:00:00,,False,44.0
A,B,2024-02-24 20:00:00,,False,46.0
A,B,2024-02-24 22:00:00,,False,48.0
A,B,2024-02-25 00:00:00,,False,50.0
A,B,2024-02-25 02:00:00,,False,52.0
A,B,2024-02-25 04:00:00,,False,54.0
A,B,2024-02-25 06:00:00,,False,56.0
A,B,2024-02-25 08:00:00,,False,58.0
A,B,2024-02-25 10:00:00,,False,60.0
A,B,2024-02-25 12:00:00,,False,62.0
A,B,2024-02-25 14:00:00,,False,64.0
A,B,2024-02-25 16:00:00,,False,66.0
A,B,2024-02-25 18:00:00,,False,68.0
A,B,2024-02-25 20:00:00,,False,70.0
A,B,2024-02-25 22:00:00,,False,72.0
A,B,2024-02-26 00:00:00,126.06929513958954,True,74.0
A,B,2024-02-26 02:00:00,137.37055944233012,True,2.0
A,B,2024-02-26 04:00:00,128.98175540223545,True,2.0
A,B,2024-02-26 06:00:00,126.60763488228166,True,2.0
A,B,2024-02-26 08:00:00,122.9612578217866,True,2.0
A,B,2024-02-26 10:00:00,131.13267867774195,True,2.0
A,B,2024-02-26 12:00:00,122.50072280074184,True,2.0
A,B,2024-02-26 14:00:00,121.44595965304768,True,2.0
A,B,2024-02-26 16:00:00,134.7706294591971,True,2.0
A,B,2024-02-26 18:00:00,125.67172444972216,True,2.0
A,B,2024-02-26 20:00:00,122.33510226104036,True,2.0
A,B,2024-02-26 22:00:00,124.38704160052414,True,2.0
A,B,2024-02-27 00:00:00,139.19790895376067,True,2.0
A,B,2024-02-27 02:00:00,127.89782010339636,True,2.0
A,B,2024-02-27 04:00:00,118.89349743949056,True,2.0
A,B,2024-02-27 06:00:00,133.32179330363604,True,2.0
A,B,2024-02-27 08:00:00,133.41176732535334,True,2.0
A,B,2024-02-27 10:00:00,128.06587978553782,True,2.0
A,B,2024-02-27 12:00:00,125.24790510264454,True,2.0
A,B,2024-02-27 14:00:00,117.21553814935244,True,2.0
A,B,2024-02-27 16:00:00,129.57886396773597,True,2.0
A,B,2024-02-27 18:00:00,118.1527722231402,True,2.0
A,B,2024-02-27 20:00:00,128.142776081612,True,2.0
A,B,2024-02-27 22:00:00,139.30286120262062,True,2.0
A,B,2024-02-28 00:00:00,125.83968117758717,True,2.0
A,B,2024-02-28 02:00:00,135.2418107156982,True,2.0
A,B,2024-02-28 04:00:00,132.3113158445059,True,2.0
A,B,2024-02-28 06:00:00,121.07075997559797,True,2.0
A,B,2024-02-28 08:00:00,138.9981819926257,True,2.0
A,B,2024-02-28 10:00:00,128.11775924602975,True,2.0
A,B,2024-02-28 12:00:00,137.51755010363436,True,2.0
A,B,2024-02-28 14:00:00,136.4385387765726,True,2.0
A,B,2024-02-28 16:00:00,121.14234860787316,True,2.0
A,B,2024-02-28 18:00:00,124.66013969663422,True,2.0
A,B,2024-02-28 20:00:00,127.0137520307838,True,2.0
A,B,2024-02-28 22:00:00,121.30953415558696,True,2.0
A,B,2024-02-29 00:00:00,129.02254237314628,True,2.0
A,B,2024-02-29 02:00:00,126.55474043185689,True,2.0
A,B,2024-02-29 04:00:00,127.79603595752096,True,2.0
A,B,2024-02-29 06:00:00,128.13430487612055,True,2.0
A,B,2024-02-29 08:00:00,125.68488070653574,True,2.0
A,B,2024-02-29 10:00:00,118.92063213081452,True,2.0
A,B,2024-02-29 12:00:00,128.63853695076614,True,2.0
A,B,2024-02-29 14:00:00,133.80626965035498,True,2.0
A,B,2024-02-29 16:00:00,133.0240764833538,True,2.0
A,B,2024-02-29 18:00:00,134.71591703840582,True,2.0
A,B,2024-02-29 20:00:00,130.9692190388621,True,2.0
A,B,2024-02-29 22:00:00,139.01272811320004,True,2.0
A,B,2024-03-01 00:00:00,115.07469463864824,True,2.0
A,B,2024-03-01 02:00:00,129.10478876786286,True,2.0
A,B,2024-03-01 04:00:00,136.30827485906525,True,2.0
A,B,2024-03-01 06:00:00,127.47570787150158,True,2.0
A,B,2024-03-01 08:00:00,132.45945140337415,True,2.0
A,B,2024-03-01 10:00:00,130.7432935895449,True,2.0
A,B,2024-03-01 12:00:00,126.04367236762926,True,2.0
A,B,2024-03-01 14:00:00,122.7228454350314,True,2.0
A,B,2024-03-01 16:00:00,130.61787935686746,True,2.0
A,B,2024-03-01 18:00:00,135.75410680767743,True,2.0
A,B,2024-03-01 20:00:00,123.77411590846214,True,2.0
A,B,2024-03-01 22:00:00,132.36493679929677,True,2.0
A,B,2024-03-02 00:00:00,,False,2.0
A,B,2024-03-02 02:00:00,,False,4.0
A,B,2024-03-02 04:00:00,,False,6.0
A,B,2024-03-02 06:00:00,,False,8.0
A,B,2024-03-02 08:00:00,,False,10.0
A,B,2024-03-02 10:00:00,,False,12.0
A,B,2024-03-02 12:00:00,,False,14.0
A,B,2024-03-02 14:00:00,,False,16.0
A,B,2024-03-02 16:00:00,,False,18.0
A,B,2024-03-02 18:00:00,,False,20.0
A,B,2024-03-02 20:00:00,,False,22.0
A,B,2024-03-02 22:00:00,,False,24.0
A,B,2024-03-03 00:00:00,,False,26.0
A,B,2024-03-03 02:00:00,,False,28.0
A,B,2024-03-03 04:00:00,,False,30.0
A,B,2024-03-03 06:00:00,,False,32.0
A,B,2024-03-03 08:00:00,,False,34.0
A,B,2024-03-03 10:00:00,,False,36.0
A,B,2024-03-03 12:00:00,,False,38.0
A,B,2024-03-03 14:00:00,,False,40.0
A,B,2024-03-03 16:00:00,,False,42.0
A,B,2024-03-03 18:00:00,,False,44.0
A,B,2024-03-03 20:00:00,,False,46.0
A,B,2024-03-03 22:00:00,,False,48.0
A,B,2024-03-04 00:00:00,136.26243396943232,True,50.0
A,B,2024-03-04 02:00:00,115.87113733168738,True,2.0
A,B,2024-03-04 04:00:00,137.49373248022988,True,2.0
A,B,2024-03-04 06:00:00,133.07635611335442,True,2.0
A,B,2024-03-04 08:00:00,116.63260993152272,True,2.0
A,B,2024-03-04 10:00:00,136.26741067377617,True,2.0
A,B,2024-03-04 12:00:00,131.73804588954636,True,2.0
A,B,2024-03-04 14:00:00,115.3022396558332,True,2.0
A,B,2024-03-04 16:00:00,121.57658118351009,True,2.0
A,B,2024-03-04 18:00:00,117.82790718510677,True,2.0
A,B,2024-03-04 20:00:00,128.48966385962848,True,2.0
A,B,2024-03-04 22:00:00,118.4471279427888,True,2.0
A,B,2024-03-05 00:00:00,136.2232874686468,True,2.0
A,B,2024-03-05 02:00:00,120.24403404989336,True,2.0
A,B,2024-03-05 04:00:00,117.76571396759336,True,2.0
A,B,2024-03-05 06:00:00,120.57750186577228,True,2.0
A,B,2024-03-05 08:00:00,114.37409949283312,True,2.0
A,B,2024-03-05 10:00:00,136.99357250864853,True,2.0
A,B,2024-03-05 12:00:00,118.14256235608568,True,2.0
A,B,2024-03-05 14:00:00,122.90050128721978,True,2.0
A,B,2024-03-05 16:00:00,130.34146920194272,True,2.0
A,B,2024-03-05 18:00:00,120.47911393426564,True,2.0
A,B,2024-03-05 20:00:00,119.1885880018983,True,2.0
A,B,2024-03-05 22:00:00,126.39159515935395,True,2.0
A,B,2024-03-06 00:00:00,128.6417086656574,True,2.0
A,B,2024-03-06 02:00:00,139.31389189588282,True,2.0
A,B,2024-03-06 04:00:00,138.93984218930794,True,2.0
A,B,2024-03-06 06:00:00,121.09753072993234,True,2.0
A,B,2024-03-06 08:00:00,131.53002283510952,True,2.0
A,B,2024-03-06 10:00:00,115.37968157481563,True,2.0
A,B,2024-03-06 12:00:00,126.7344900276516,True,2.0
A,B,2024-03-06 14:00:00,121.3946329619468,True,2.0
A,B,2024-03-06 16:00:00,129.53304052154732,True,2.0
A,B,2024-03-06 18:00:00,130.28260497460005,True,2.0
A,B,2024-03-06 20:00:00,131.3262262514707,True,2.0
A,B,2024-03-06 22:00:00,130.8548984123139,True,2.0
A,B,2024-03-07 00:00:00,130.07031820785477,True,2.0
A,B,2024-03-07 02:00:00,130.52920745451988,True,2.0
A,B,2024-03-07 04:00:00,125.31656650761408,True,2.0
A,B,2024-03-07 06:00:00,132.7109543519437,True,2.0
A,B,2024-03-07 08:00:00,121.62078153683925,True,2.0
A,B,2024-03-07 10:00:00,118.5905945835296,True,2.0
A,B,2024-03-07 12:00:00,127.81701616951558,True,2.0
A,B,2024-03-07 14:00:00,127.60002165921232,True,2.0
A,B,2024-03-07 16:00:00,135.1994396150455,True,2.0
A,B,2024-03-07 18:00:00,135.0527673919652,True,2.0
A,B,2024-03-07 20:00:00,134.5911182530056,True,2.0
A,B,2024-03-07 22:00:00,122.72675191489488,True,2.0
A,B,2024-03-08 00:00:00,138.55809129596534,True,2.0
A,B,2024-03-08 02:00:00,138.6495753231865,True,2.0
A,B,2024-03-08 04:00:00,132.50441795862508,True,2.0
A,B,2024-03-08 06:00:00,138.6690934957367,True,2.0
A,B,2024-03-08 08:00:00,123.41308302712788,True,2.0
A,B,2024-03-08 10:00:00,114.4887735465134,True,2.0
A,B,2024-03-08 12:00:00,125.6707129313503,True,2.0
A,B,2024-03-08 14:00:00,131.1886632215076,True,2.0
A,B,2024-03-08 16:00:00,134.99512855235002,True,2.0
A,B,2024-03-08 18:00:00,116.8837840536698,True,2.0
A,B,2024-03-08 20:00:00,114.7704604336045,True,2.0
A,B,2024-03-08 22:00:00,128.37500360318396,True,2.0
A,B,2024-03-09 00:00:00,,False,2.0
A,B,2024-03-09 02:00:00,,False,4.0
A,B,2024-03-09 04:00:00,,False,6.0
A,B,2024-03-09 06:00:00,,False,8.0
A,B,2024-03-09 08:00:00,,False,10.0
A,B,2024-03-09 10:00:00,,False,12.0
A,B,2024-03-09 12:00:00,,False,14.0
A,B,2024-03-09 14:00:00,,False,16.0
A,B,2024-03-09 16:00:00,,False,18.0
A,B,2024-03-09 18:00:00,,False,20.0
A,B,2024-03-09 20:00:00,,False,22.0
A,B,2024-03-09 22:00:00,,False,24.0
A,B,2024-03-10 00:00:00,,False,26.0
A,B,2024-03-10 02:00:00,,False,28.0
A,B,2024-03-10 04:00:00,,False,30.0
A,B,2024-03-10 06:00:00,,False,32.0
A,B,2024-03-10 08:00:00,,False,34.0
A,B,2024-03-10 10:00:00,,False,36.0
A,B,2024-03-10 12:00:00,,False,38.0
A,B,2024-03-10 14:00:00,,False,40.0
A,B,2024-03-10 16:00:00,,False,42.0
A,B,2024-03-10 18:00:00,,False,44.0
A,B,2024-03-10 20:00:00,,False,46.0
A,B,2024-03-10 22:00:00,,False,48.0
A,B,2024-03-11 00:00:00,119.75039461297604,True,50.0
A,B,2024-03-11 02:00:00,135.03160253695566,True,2.0
A,B,2024-03-11 04:00:00,121.8003480850678,True,2.0
A,B,2024-03-11 06:00:00,117.680981931515,True,2.0
A,B,2024-03-11 08:00:00,121.855498727619,True,2.0
A,B,2024-03-11 10:00:00,116.60087695317402,True,2.0
A,B,2024-03-11 12:00:00,117.57666277621249,True,2.0
A,B,2024-03-11 14:00:00,131.1416246206309,True,2.0
A,B,2024-03-11 16:00:00,138.1289609954312,True,2.0
A,B,2024-03-11 18:00:00,132.96228752885094,True,2.0
A,B,2024-03-11 20:00:00,124.65867124856216,True,2.0
A,B,2024-03-11 22:00:00,126.54730109257888,True,2.0
A,B,2024-03-12 00:00:00,138.269663476987,True,2.0
A,B,2024-03-12 02:00:00,123.53368416750772,True,2.0
A,B,2024-03-12 04:00:00,138.24515331899545,True,2.0
A,B,2024-03-12 06:00:00,116.65572871624325,True,2.0
A,B,2024-03-12 08:00:00,127.94530734968174,True,2.0
A,B,2024-03-12 10:00:00,123.23297153667716,True,2.0
A,B,2024-03-12 12:00:00,118.94995711608746,True,2.0
A,B,2024-03-12 14:00:00,135.64483709544598,True,2.0
A,B,2024-03-12 16:00:00,130.94588230052716,True,2.0
A,B,2024-03-12 18:00:00,129.28145898985284,True,2.0
A,B,2024-03-12 20:00:00,134.09161194553263,True,2.0
A,B,2024-03-12 22:00:00,117.32961814674113,True,2.0
A,B,2024-03-13 00:00:00,115.87594132161374,True,2.0
A,B,2024-03-13 02:00:00,119.38998360380808,True,2.0
A,B,2024-03-13 04:00:00,136.1942672658608,True,2.0
A,B,2024-03-13 06:00:00,117.8782381138354,True,2.0
A,B,2024-03-13 08:00:00,114.20766725337934,True,2.0
A,B,2024-03-13 10:00:00,117.80554126118618,True,2.0
A,B,2024-03-13 12:00:00,120.49321533793606,True,2.0
A,B,2024-03-13 14:00:00,130.90248293156674,True,2.0
A,B,2024-03-13 16:00:00,114.51265764710584,True,2.0
A,B,2024-03-13 18:00:00,120.17052591667364,True,2.0
A,B,2024-03-13 20:00:00,118.55524118687951,True,2.0
A,B,2024-03-13 22:00:00,132.94831331068352,True,2.0
A,B,2024-03-14 00:00:00,133.04842857447358,True,2.0
A,B,2024-03-14 02:00:00,133.86898253158157,True,2.0
A,B,2024-03-14 04:00:00,116.9017390729174,True,2.0
A,B,2024-03-14 06:00:00,138.11479693151674,True,2.0
A,B,2024-03-14 08:00:00,134.0011252648732,True,2.0
A,B,2024-03-14 10:00:00,127.3615753678884,True,2.0
A,B,2024-03-14 12:00:00,138.5868253573334,True,2.0
A,B,2024-03-14 14:00:00,126.28440520440346,True,2.0
A,B,2024-03-14 16:00:00,131.5375812423755,True,2.0
A,B,2024-03-14 18:00:00,137.20894426820695,True,2.0
A,B,2024-03-14 20:00:00,116.18487697815767,True,2.0
A,B,2024-03-14 22:00:00,115.8016790367352,True,2.0
A,B,2024-03-15 00:00:00,130.19278892438106,True,2.0
A,B,2024-03-15 02:00:00,122.3835885734842,True,2.0
A,B,2024-03-15 04:00:00,127.59252582513923,True,2.0
A,B,2024-03-15 06:00:00,129.49148986853484,True,2.0
A,B,2024-03-15 08:00:00,131.93532967543524,True,2.0
A,B,2024-03-15 10:00:00,130.64527224834882,True,2.0
A,B,2024-03-15 12:00:00,132.418770609735,True,2.0
A,B,2024-03-15 14:00:00,125.58876062962683,True,2.0
A,B,2024-03-15 16:00:00,122.73223968930826,True,2.0
A,B,2024-03-15 18:00:00,124.68670103077233,True,2.0
A,B,2024-03-15 20:00:00,124.95997640376514,True,2.0
A,B,2024-03-15 22:00:00,123.62933156516424,True,2.0
A,B,2024-03-16 00:00:00,,False,2.0
A,B,2024-03-16 02:00:00,,False,4.0
A,B,2024-03-16 04:00:00,,False,6.0
A,B,2024-03-16 06:00:00,,False,8.0
A,B,2024-03-16 08:00:00,,False,10.0
A,B,2024-03-16 10:00:00,,False,12.0
A,B,2024-03-16 12:00:00,,False,14.0
A,B,2024-03-16 14:00:00,,False,16.0
A,B,2024-03-16 16:00:00,,False,18.0
A,B,2024-03-16 18:00:00,,False,20.0
A,B,2024-03-16 20:00:00,,False,22.0
A,B,2024-03-16 22:00:00,,False,24.0
A,B,2024-03-17 00:00:00,,False,26.0
A,B,2024-03-17 02:00:00,,False,28.0
A,B,2024-03-17 04:00:00,,False,30.0
A,B,2024-03-17 06:00:00,,False,32.0
A,B,2024-03-17 08:00:00,,False,34.0
A,B,2024-03-17 10:00:00,,False,36.0
A,B,2024-03-17 12:00:00,,False,38.0
A,B,2024-03-17 14:00:00,,False,40.0
A,B,2024-03-17 16:00:00,,False,42.0
A,B,2024-03-17 18:00:00,,False,44.0
A,B,2024-03-17 20:00:00,,False,46.0
A,B,2024-03-17 22:00:00,,False,48.0
A,B,2024-03-18 00:00:00,137.54587823613454,True,50.0
A,B,2024-03-18 02:00:00,135.23239362132867,True,2.0
A,B,2024-03-18 04:00:00,116.58495968182628,True,2.0
A,B,2024-03-18 06:00:00,134.7250576051541,True,2.0
A,B,2024-03-18 08:00:00,129.0105545769943,True,2.0
A,B,2024-03-18 10:00:00,122.4967234292857,True,2.0
A,B,2024-03-18 12:00:00,123.1042324604233,True,2.0
A,B,2024-03-18 14:00:00,133.1655819500874,True,2.0
A,B,2024-03-18 16:00:00,132.4243699088573,True,2.0
A,B,2024-03-18 18:00:00,129.36424879272016,True,2.0
A,B,2024-03-18 20:00:00,128.79378379639573,True,2.0
A,B,2024-03-18 22:00:00,130.79287863655532,True,2.0
A,B,2024-03-19 00:00:00,116.88054462061584,True,2.0
A,B,2024-03-19 02:00:00,123.45838226791716,True,2.0
A,B,2024-03-19 04:00:00,128.69693291698937,True,2.0
A,B,2024-03-19 06:00:00,135.57184025564152,True,2.0
A,B,2024-03-19 08:00:00,134.89391698664429,True,2.0
A,B,2024-03-19 10:00:00,130.43684766454794,True,2.0
A,B,2024-03-19 12:00:00,137.70057669387893,True,2.0
A,B,2024-03-19 14:00:00,120.91915798775256,True,2.0
A,B,2024-03-19 16:00:00,131.9586477182581,True,2.0
A,B,2024-03-19 18:00:00,,False,2.0
A,B,2024-03-19 20:00:00,136.19851006614454,True,4.0
A,B,2024-03-19 22:00:00,124.30104125301668,True,2.0
A,B,2024-03-20 00:00:00,,False,2.0
A,B,2024-03-20 02:00:00,,False,4.0
A,B,2024-03-20 04:00:00,,False,6.0
A,B,2024-03-20 06:00:00,,False,8.0
A,B,2024-03-20 08:00:00,,False,10.0
A,B,2024-03-20 10:00:00,,False,12.0
A,B,2024-03-20 12:00:00,,False,14.0
A,B,2024-03-20 14:00:00,,False,16.0
A,B,2024-03-20 16:00:00,,False,18.0
A,B,2024-03-20 18:00:00,,False,20.0
A,B,2024-03-20 20:00:00,,False,22.0
A,B,2024-03-20 22:00:00,,False,24.0
A,B,2024-03-21 00:00:00,130.19520577051262,True,26.0
A,B,2024-03-21 02:00:00,133.05975304655678,True,2.0
A,B,2024-03-21 04:00:00,124.784168990035,True,2.0
A,B,2024-03-21 06:00:00,123.52158917042637,True,2.0
A,B,2024-03-21 08:00:00,133.83901760255432,True,2.0
A,B,2024-03-21 10:00:00,116.29055558572216,True,2.0
A,B,2024-03-21 12:00:00,118.1282135912287,True,2.0
A,B,2024-03-21 14:00:00,131.22995279871503,True,2.0
A,B,2024-03-21 16:00:00,130.9248294481505,True,2.0
A,B,2024-03-21 18:00:00,125.34753525261684,True,2.0
A,B,2024-03-21 20:00:00,133.28374779093193,True,2.0
A,B,2024-03-21 22:00:00,125.0398619700743,True,2.0
A,B,2024-03-22 00:00:00,131.34453352742403,True,2.0
A,B,2024-03-22 02:00:00,131.05656406401465,True,2.0
A,B,2024-03-22 04:00:00,124.16101069342037,True,2.0
A,B,2024-03-22 06:00:00,114.3307191442063,True,2.0
A,B,2024-03-22 08:00:00,119.49338067093204,True,2.0
A,B,2024-03-22 10:00:00,120.61661655703234,True,2.0
A,B,2024-03-22 12:00:00,114.3318052262339,True,2.0
A,B,2024-03-22 14:00:00,118.59198276416592,True,2.0
A,B,2024-03-22 16:00:00,131.98331348100018,True,2.0
A,B,2024-03-22 18:00:00,135.2725266402803,True,2.0
A,B,2024-03-22 20:00:00,115.96383456653172,True,2.0
A,B,2024-03-22 22:00:00,115.20868113478517,True,2.0
A,B,2024-03-23 00:00:00,,False,2.0
A,B,2024-03-23 02:00:00,,False,4.0
A,B,2024-03-23 04:00:00,,False,6.0
A,B,2024-03-23 06:00:00,,False,8.0
A,B,2024-03-23 08:00:00,,False,10.0
A,B,2024-03-23 10:00:00,,False,12.0
A,B,2024-03-23 12:00:00,,False,14.0
A,B,2024-03-23 14:00:00,,False,16.0
A,B,2024-03-23 16:00:00,,False,18.0
A,B,2024-03-23 18:00:00,,False,20.0
A,B,2024-03-23 20:00:00,,False,22.0
A,B,2024-03-23 22:00:00,,False,24.0
A,B,2024-03-24 00:00:00,,False,26.0
A,B,2024-03-24 02:00:00,,False,28.0
A,B,2024-03-24 04:00:00,,False,30.0
A,B,2024-03-24 06:00:00,,False,32.0
A,B,2024-03-24 08:00:00,,False,34.0
A,B,2024-03-24 10:00:00,,False,36.0
A,B,2024-03-24 12:00:00,,False,38.0
A,B,2024-03-24 14:00:00,,False,40.0
A,B,2024-03-24 16:00:00,,False,42.0
